@relation software_metrics_vpm

@attribute Kind string
@attribute Name string
@attribute CountLineCode numeric
@attribute CountDeclClass numeric
@attribute CountDeclFunction numeric
@attribute CountLineCodeDecl numeric
@attribute SumEssential numeric
@attribute SumCyclomaticStrict numeric
@attribute MaxEssential numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute class {pos,neg}

@data
File,"ConfiguratorTest.java",108,1,7,50,7,11,1,5,1,pos
File,"ConfiguredConstraint.java",87,2,15,37,15,18,1,3,1,pos
File,"ConnInstanceValidator.java",35,1,1,10,1,5,1,5,2,pos
File,"ConnectControllerTest.java",358,6,22,174,22,22,1,1,0,pos
File,"ConnectSupport.java",177,1,21,77,25,38,3,3,2,pos
File,"ConnectSupportTest.java",488,10,55,224,55,61,1,5,2,pos
File,"ConnectionFactoryImpl.java",481,1,10,130,33,90,12,29,7,pos
File,"ConnectionManagerImpl.java",648,3,54,158,68,145,4,9,4,pos
File,"Connector.java",540,1,73,162,77,130,3,12,3,pos
File,"ConscryptEngine.java",1352,3,116,373,188,319,30,40,5,pos
File,"Constants.java",47,1,0,44,0,0,0,0,0,pos
File,"Constants.java",5,1,0,4,0,0,0,0,0,pos
File,"Constants.java",4,1,0,3,0,0,0,0,0,pos
File,"ConstrainedExecutable.java",195,1,16,68,27,41,7,7,2,pos
File,"ConstrainedExecutable.java",200,1,17,71,28,43,7,7,2,pos
File,"ConstrainedExecutableBuilder.java",275,1,8,103,8,25,1,5,2,pos
File,"ConstrainedExecutableBuilder.java",265,1,7,99,7,23,1,5,2,pos
File,"ConstrainedField.java",55,1,4,25,10,14,7,7,2,pos
File,"ConstrainedField.java",50,1,3,22,9,12,7,7,2,pos
File,"ConstrainedFieldBuilder.java",83,1,4,40,4,10,1,4,2,pos
File,"ConstrainedFieldBuilder.java",78,1,3,37,3,8,1,4,2,pos
File,"ConstrainedGetterBuilder.java",88,1,4,43,4,10,1,4,2,pos
File,"ConstrainedGetterBuilder.java",83,1,3,40,3,8,1,4,2,pos
File,"ConstrainedParameterBuilder.java",70,1,2,35,2,5,1,4,2,pos
File,"ConstrainedTypeBuilder.java",65,1,3,29,3,9,1,5,2,pos
File,"ConstrainedTypeBuilder.java",64,1,3,28,3,9,1,5,2,pos
File,"ConstraintDescriptorImpl.java",547,3,40,193,55,109,6,16,3,pos
File,"ConstraintHelper.java",443,2,21,176,21,58,1,7,3,pos
File,"ConstraintMappingContextImplBase.java",49,1,7,24,6,8,1,3,1,pos
File,"ConstraintMappingTest.java",511,10,35,214,41,44,3,4,2,pos
File,"ConstraintValidatorFactoryImpl.java",13,1,2,9,2,2,1,1,0,pos
File,"Container.java",47,1,33,46,0,0,0,0,0,pos
File,"ContainerBase.java",746,6,57,244,75,175,6,11,3,pos
File,"ContentDisposition.java",92,1,6,41,6,20,1,15,4,pos
File,"ContentExporter.java",323,1,5,99,5,66,1,23,6,pos
File,"ContentNegotiationManager.java",67,1,7,34,9,14,3,4,2,pos
File,"ContentNegotiationManagerFactoryBean.java",118,1,16,54,16,25,1,7,2,pos
File,"ContentNegotiationManagerFactoryBeanTests.java",112,1,9,45,9,9,1,1,0,pos
File,"Context.java",222,1,191,221,0,0,0,0,0,pos
File,"Context.java",185,1,157,184,0,0,0,0,0,pos
File,"Context.java",209,1,178,208,0,0,0,0,0,pos
File,"ContextConfig.java",1898,3,59,422,116,480,14,48,8,pos
File,"ContextConfig.java",868,2,29,186,47,204,14,23,4,pos
File,"ContextConfig.java",1346,3,47,315,67,308,10,21,5,pos
File,"ContextConfig.java",1670,2,51,394,91,411,11,43,5,pos
File,"ContextConfig.java",1897,3,59,422,116,479,14,48,8,pos
File,"ContextConfig.java",1681,2,52,396,91,417,10,43,5,pos
File,"ContextConfig.java",1670,2,51,394,89,410,10,43,5,pos
File,"ContextConfig.java",1673,2,51,395,90,412,10,43,5,pos
File,"ContextConfig.java",1873,3,58,423,108,468,13,48,7,pos
File,"ContextConfig.java",1679,2,52,397,91,413,10,43,5,pos
File,"ContextConfig.java",1664,2,52,392,91,413,10,43,5,pos
File,"ContextHandler.java",1855,9,179,514,238,457,11,31,8,pos
File,"ContextHandler.java",1425,7,121,337,169,370,14,31,8,pos
File,"ContextHandler.java",1341,3,113,310,162,354,14,31,8,pos
File,"ContextHandlerGetResourceTest.java",307,2,20,120,22,27,3,3,1,pos
File,"ContextHandlerGetResourceTest.java",357,2,22,137,24,28,3,3,1,pos
File,"ContinuationWebSocketFrame.java",65,1,14,27,14,16,1,3,1,pos
File,"ContinuousQueryFunction.java",108,2,7,52,15,25,9,19,8,pos
File,"ContinuousQueryFunction.java",115,2,8,57,16,26,9,19,8,pos
File,"ControllerServiceProvider.java",29,1,17,28,0,0,0,0,0,pos
File,"ConventionsServiceImpl.java",68,1,4,25,6,11,3,6,3,pos
File,"ConversationContextActivator.java",137,1,13,49,18,31,4,7,3,pos
File,"ConversionErrorInterceptor.java",52,2,4,24,4,10,1,6,1,pos
File,"ConversionErrorInterceptorTest.java",96,1,8,36,8,8,1,1,0,pos
File,"ConversionErrorInterceptorTest.java",72,1,4,26,4,4,1,1,0,pos
File,"CookieBasedCsrfTokenRepository.java",82,1,13,37,16,19,4,4,3,pos
File,"CookieInterceptor.java",79,1,5,27,5,22,1,8,4,pos
File,"CookieInterceptorTest.java",370,4,21,102,21,21,1,1,0,pos
File,"CookieRememberMeManagerTest.java",136,1,5,62,5,6,1,2,1,pos
File,"CoordActionStartXCommand.java",268,1,9,99,9,33,1,17,5,pos
File,"CoordSubmitXCommand.java",949,1,46,299,63,175,7,23,4,pos
File,"CoordUpdateXCommand.java",211,1,16,66,16,39,1,10,5,pos
File,"CordovaBridge.java",138,1,10,36,21,40,9,21,2,pos
File,"CordovaWebViewImpl.java",467,7,48,148,62,103,10,17,3,pos
File,"CoreFunctionSecurityTest.java",152,1,4,87,4,4,1,1,0,pos
File,"CoreParser.java",107,1,11,39,11,14,1,3,1,pos
File,"CorruptedFileTest.java",610,8,24,213,37,85,5,11,4,pos
File,"CorsChecker.java",40,1,2,15,9,10,5,5,4,pos
File,"CorsFilter.java",564,2,23,183,43,108,7,17,6,pos
File,"CovCommitDefectsCommandTest.java",127,1,6,66,6,7,1,2,1,pos
File,"CoverityBuildActionTest.java",136,1,8,83,8,8,1,1,0,pos
File,"CoverityPublisher.java",558,2,64,201,75,144,5,11,5,pos
File,"CoverityPublisherDescriptorImplTests.java",329,2,19,156,19,19,1,1,1,pos
File,"CoverityViewResultsDescriptorTest.java",181,1,13,97,13,14,1,2,1,pos
File,"CoverityViewResultsPublisherTest.java",276,3,17,124,17,18,1,2,1,pos
File,"CoyoteAdapter.java",886,3,19,191,63,202,18,40,6,pos
File,"CoyoteAdapter.java",1033,3,20,208,66,254,18,53,6,pos
File,"CoyoteAdapter.java",787,1,15,157,60,187,17,34,6,pos
File,"CoyoteAdapter.java",428,1,10,98,32,95,10,24,5,pos
File,"CreateAsyncEventQueueFunction.java",99,1,3,48,3,13,1,10,3,pos
File,"CreateAsyncEventQueueFunction.java",107,1,4,54,4,14,1,10,3,pos
File,"CreateConnectionFunction.java",33,1,4,23,4,4,1,1,0,pos
File,"CreateConnectionFunction.java",41,1,5,29,5,5,1,1,0,pos
File,"CreateDefinedIndexesFunction.java",101,1,4,50,4,15,1,12,3,pos
File,"CreateDefinedIndexesFunction.java",93,1,3,44,3,14,1,12,3,pos
File,"CreateDestination.java",16,1,2,10,2,2,1,1,0,pos
File,"CreateDiskStoreFunction.java",58,1,3,35,3,7,1,5,2,pos
File,"CreateDiskStoreFunction.java",50,1,2,29,2,6,1,5,2,pos
File,"CreateIndexFunction.java",101,1,5,51,5,18,1,9,2,pos
File,"CreateIndexFunction.java",93,1,4,45,4,17,1,9,2,pos
File,"CreateJobCommand.java",42,1,2,20,2,6,1,5,2,pos
File,"CreateMappingFunction.java",40,1,5,28,5,5,1,1,0,pos
File,"CreateMappingFunction.java",32,1,4,22,4,4,1,1,0,pos
File,"CreateRegionFunction.java",217,1,19,90,21,39,3,11,4,pos
File,"CreateRegionFunction.java",212,1,18,87,20,38,3,11,4,pos
File,"CreateSubscriber.java",26,1,4,13,4,6,1,3,1,pos
File,"Credential.java",139,3,9,37,19,30,7,13,3,pos
File,"Credential.java",152,3,11,38,23,37,5,8,3,pos
File,"CredentialAclEnforcementTest.java",319,1,16,126,16,16,1,1,0,pos
File,"CredentialAclEnforcementTest.java",319,1,16,128,16,16,1,1,0,pos
File,"CredentialHandler.java",93,1,6,53,6,13,1,4,1,pos
File,"CredentialHandler.java",93,1,6,53,6,13,1,4,1,pos
File,"CredentialHandlerTest.java",312,1,20,103,20,32,1,2,1,pos
File,"CredentialHandlerTest.java",312,1,20,103,20,32,1,2,1,pos
File,"CredentialService.java",107,1,4,57,4,17,1,12,2,pos
File,"CredentialServiceTest.java",367,1,14,96,14,16,1,2,1,pos
File,"CredentialsController.java",283,1,24,169,26,32,3,3,2,pos
File,"CredentialsControllerGetTest.java",325,1,29,109,29,29,1,1,0,pos
File,"CredentialsControllerRegenerateTest.java",300,1,27,116,27,27,1,1,0,pos
File,"CronParser.java",256,2,19,96,23,60,3,10,3,pos
File,"CronTab.java",299,7,41,91,70,87,7,11,4,pos
File,"CronTab.java",299,7,41,91,70,87,7,11,4,pos
File,"CronTabTest.java",228,3,25,93,25,34,1,3,2,pos
File,"CronTabTest.java",234,3,26,96,26,35,1,3,2,pos
File,"CrossParameterConstraintMappingContextImpl.java",42,1,7,25,7,7,1,1,0,pos
File,"CrumbIssuer.java",130,3,15,56,13,28,1,8,3,pos
File,"CryptoUtils.java",113,1,8,49,8,17,1,4,2,pos
File,"CsrfConfigurer.java",132,2,11,70,11,20,1,5,1,pos
File,"CsrfTokenHandler.java",35,1,3,18,3,4,1,2,1,pos
File,"CulpritsRecipientProvider.java",67,3,4,40,9,9,6,6,4,pos
File,"CuratorUtils.java",81,2,8,29,8,13,1,5,1,pos
File,"CuratorUtilsTest.java",79,1,6,40,6,8,1,3,1,pos
File,"CustomObjectInputStream.java",39,1,3,16,5,7,3,3,2,pos
File,"DH.java",46,2,2,12,2,2,1,1,0,pos
File,"DHAgreement.java",60,1,3,28,3,6,1,3,1,pos
File,"DHBasicAgreement.java",49,1,3,21,3,6,1,3,1,pos
File,"DHIESTest.java",134,1,5,53,5,9,1,5,1,pos
File,"DHIESTest.java",169,1,5,60,5,12,1,5,1,pos
File,"DHPublicKeyParameters.java",47,1,5,14,7,9,3,3,2,pos
File,"DHPublicKeyParameters.java",57,1,5,16,7,12,3,6,2,pos
File,"DHTest.java",718,1,19,249,19,92,1,20,2,pos
File,"DHUtil.java",37,1,2,19,2,4,1,2,1,pos
File,"DISCARD.java",332,6,38,91,53,97,9,20,6,pos
File,"DISCARD.java",299,3,36,97,54,93,12,22,5,pos
File,"DNSMultiCast.java",63,2,3,24,5,11,3,7,2,pos
File,"DOMUtils.java",446,2,42,144,74,135,7,10,3,pos
File,"DOMUtils.java",471,2,43,150,75,139,7,10,3,pos
File,"DSASigner.java",308,20,32,140,32,36,1,2,1,pos
File,"DSASigner.java",113,1,7,47,9,18,3,5,2,pos
File,"DSATest.java",1004,2,27,324,27,80,1,10,2,pos
File,"DSATest.java",1002,2,27,323,27,80,1,10,2,pos
File,"DSATest.java",1001,2,27,322,27,80,1,10,2,pos
File,"DaemonConfig.java",386,1,4,374,4,5,1,2,1,pos
File,"DaemonType.java",70,4,7,38,12,14,4,5,1,pos
File,"DataCommandFunction.java",722,2,29,209,79,155,12,22,6,pos
File,"DataCommandFunction.java",716,2,28,205,78,154,12,22,6,pos
File,"DataFormatClause.java",485,2,92,217,94,96,1,3,1,pos
File,"DataImporter.java",487,4,34,175,45,104,6,22,6,pos
File,"DataSourceRealm.java",265,1,28,79,35,57,4,9,3,pos
File,"DateUtil.java",69,1,7,28,9,11,3,3,1,pos
File,"DedicatedClusterSnapshotRestoreTests.java",779,21,49,225,54,87,5,13,4,pos
File,"DefaultActionInvocation.java",363,1,28,102,39,82,5,14,7,pos
File,"DefaultActionMapper.java",351,7,30,104,40,94,6,16,4,pos
File,"DefaultActionMapper.java",339,5,28,104,38,93,6,16,4,pos
File,"DefaultActionMapper.java",329,7,28,100,38,88,6,16,4,pos
File,"DefaultActionMapper.java",351,7,30,104,40,94,6,16,4,pos
File,"DefaultActionMapper.java",329,5,28,101,38,90,6,16,4,pos
File,"DefaultActionMapper.java",329,7,28,100,38,88,6,16,4,pos
File,"DefaultActionMapper.java",350,7,30,103,40,94,6,16,4,pos
File,"DefaultActionMapper.java",346,5,32,110,40,95,6,16,4,pos
File,"DefaultActionMapper.java",339,5,29,105,37,95,6,16,4,pos
File,"DefaultActionMapper.java",340,7,30,100,40,92,6,16,4,pos
File,"DefaultActionMapperTest.java",570,4,54,218,54,54,1,1,0,pos
File,"DefaultActionMapperTest.java",575,4,56,222,56,56,1,1,0,pos
File,"DefaultActionMapperTest.java",553,4,53,215,53,53,1,1,0,pos
File,"DefaultActionMapperTest.java",570,4,54,218,54,54,1,1,0,pos
File,"DefaultActionMapperTest.java",639,4,61,247,61,61,1,1,0,pos
File,"DefaultActionMapperTest.java",553,4,53,215,53,53,1,1,0,pos
File,"DefaultActionMapperTest.java",578,4,56,223,56,56,1,1,0,pos
File,"DefaultActionMapperTest.java",653,4,62,251,62,62,1,1,0,pos
File,"DefaultConfidentialStore.java",95,1,7,46,12,15,4,4,2,pos
File,"DefaultConfiguration.java",390,4,29,155,29,74,1,7,4,pos
File,"DefaultConstraintMapping.java",49,1,5,27,5,7,1,2,1,pos
File,"DefaultConverter.java",278,1,7,58,7,87,1,21,4,pos
File,"DefaultConverter.java",278,1,7,58,7,87,1,21,4,pos
File,"DefaultCrumbIssuer.java",100,2,9,43,15,20,3,5,3,pos
File,"DefaultEditorPage.java",28,2,2,13,2,3,1,2,0,pos
File,"DefaultExcludedPatternsChecker.java",62,1,8,26,10,13,3,3,2,pos
File,"DefaultExcludedPatternsChecker.java",78,1,8,34,10,17,3,4,3,pos
File,"DefaultExcludedPatternsCheckerTest.java",78,2,3,18,3,6,1,2,1,pos
File,"DefaultHostnameVerifier.java",239,2,17,87,40,66,8,12,5,pos
File,"DefaultHttpBinding.java",392,1,23,116,32,99,5,17,5,pos
File,"DefaultHttpFirewall.java",51,1,5,16,11,20,5,8,2,pos
File,"DefaultHttpFirewall.java",35,1,3,11,7,13,5,8,2,pos
File,"DefaultHttpFirewallTests.java",30,1,1,11,1,4,1,4,2,pos
File,"DefaultLdapContextFactory.java",92,1,13,39,13,24,1,10,1,pos
File,"DefaultSTSTokenCacher.java",136,1,7,41,18,34,5,7,3,pos
File,"DefaultServiceAuthenticationDetails.java",62,1,7,26,11,13,3,4,1,pos
File,"DefaultServiceAuthenticationDetailsTests.java",59,1,6,28,6,6,1,1,0,pos
File,"DefaultServlet.java",826,2,22,194,61,214,17,38,7,pos
File,"DefaultServlet.java",1278,3,42,351,116,285,14,74,6,pos
File,"DefaultServlet.java",1549,5,55,413,147,364,14,86,7,pos
File,"DefaultServlet.java",1320,3,42,361,121,294,15,80,6,pos
File,"DefaultServlet.java",1199,2,38,328,110,270,14,71,5,pos
File,"DefaultServlet.java",1320,3,42,361,121,294,15,80,6,pos
File,"DefaultServlet.java",1273,3,42,352,116,285,14,74,6,pos
File,"DefaultServlet.java",1316,3,42,360,120,295,14,78,6,pos
File,"DefaultServlet.java",1379,2,40,335,116,303,14,56,5,pos
File,"DefaultServlet.java",1177,2,36,319,105,263,14,71,5,pos
File,"DefaultServletTest.java",910,3,34,236,34,45,1,4,3,pos
File,"DefaultSockJsService.java",56,1,5,23,5,10,1,4,2,pos
File,"DefaultSockJsServiceTests.java",214,3,14,88,14,14,1,1,0,pos
File,"DefaultSubscriptionRegistry.java",421,7,42,151,56,98,7,12,5,pos
File,"DefaultSubscriptionRegistry.java",417,7,42,146,56,100,7,11,5,pos
File,"DefaultSubscriptionRegistryTests.java",335,1,22,120,22,31,1,3,2,pos
File,"DefaultTlsDirContextAuthenticationStrategy.java",12,1,1,7,1,1,1,1,0,pos
File,"DefaultTraversableResolver.java",83,1,4,25,6,10,3,5,1,pos
File,"DefaultTraversableResolver.java",93,1,5,33,7,12,3,5,1,pos
File,"DefaultUrlHelper.java",239,1,11,72,11,71,1,34,7,pos
File,"DefaultUrlHelper.java",231,1,13,65,13,74,1,34,7,pos
File,"DefaultUrlHelper.java",239,1,11,72,11,71,1,34,7,pos
File,"DefaultUrlHelper.java",242,1,13,70,13,77,1,35,7,pos
File,"DefaultUrlHelperTest.java",299,2,30,133,30,32,1,3,1,pos
File,"DefaultXMLFactoriesConfig.java",176,5,22,65,28,44,5,7,2,pos
File,"DefaultXmlPayloadConverter.java",112,1,8,34,20,24,11,11,3,pos
File,"DeflateEncoderDecoder.java",42,1,2,21,2,5,1,4,2,pos
File,"DelegatingRestrictor.java",96,9,17,38,18,23,3,7,4,pos
File,"DelegatingRestrictorTest.java",97,2,13,35,13,16,1,3,1,pos
File,"DelegationTokenKerberosFilter.java",162,5,15,87,15,29,1,5,2,pos
File,"DeployFunction.java",142,1,7,72,7,20,1,8,3,pos
File,"DeployFunction.java",150,1,8,78,8,21,1,8,3,pos
File,"DescribeConnectionFunction.java",16,1,2,11,2,2,1,1,0,pos
File,"DescribeConnectionFunction.java",24,1,3,17,3,3,1,1,0,pos
File,"DescribeDiskStoreFunction.java",200,1,22,80,22,42,1,4,3,pos
File,"DescribeDiskStoreFunction.java",208,1,23,86,23,43,1,4,3,pos
File,"DescribeMappingFunction.java",15,1,2,10,2,2,1,1,0,pos
File,"DescribeMappingFunction.java",23,1,3,16,3,3,1,1,0,pos
File,"Descriptor.java",533,4,67,189,99,151,7,10,3,pos
File,"Descriptor.java",153,1,21,47,21,42,1,15,3,pos
File,"DestinationFacade.java",87,1,17,31,17,26,1,3,1,pos
File,"DestroyAsyncEventQueueFunction.java",52,1,3,22,3,6,1,4,3,pos
File,"DestroyAsyncEventQueueFunction.java",60,1,4,28,4,7,1,4,3,pos
File,"DestroyConnectionFunction.java",49,1,6,27,6,8,1,2,1,pos
File,"DestroyConnectionFunction.java",57,1,7,33,7,9,1,2,1,pos
File,"DestroyDiskStoreFunction.java",42,1,1,20,1,5,1,5,3,pos
File,"DestroyDiskStoreFunction.java",50,1,2,26,2,6,1,5,3,pos
File,"DestroyIndexFunction.java",104,1,4,41,4,20,1,14,5,pos
File,"DestroyIndexFunction.java",96,1,3,35,3,19,1,14,5,pos
File,"DestroyMappingFunction.java",57,1,7,33,7,9,1,2,1,pos
File,"DestroyMappingFunction.java",49,1,6,27,6,8,1,2,1,pos
File,"DevelopersRecipientProvider.java",41,3,4,31,4,4,1,1,0,pos
File,"DeviceSetControllersCommand.java",97,1,6,49,8,13,3,6,4,pos
File,"DiagramFileHandler.java",363,2,27,146,38,60,7,7,3,pos
File,"DialogNavigationHandler.java",84,1,4,37,4,15,1,12,4,pos
File,"DigestAuthModule.java",271,2,9,86,27,50,12,25,6,pos
File,"DigestAuthTestCase.java",131,1,5,76,5,5,1,1,0,pos
File,"DigestAuthenticationAuthTestCase.java",310,1,17,144,17,20,1,3,2,pos
File,"DigestAuthenticationMechanism.java",465,4,40,174,57,83,14,22,4,pos
File,"DigestAuthenticationMechanism.java",450,4,40,171,55,80,12,19,4,pos
File,"DigestAuthenticator.java",308,3,16,98,26,53,7,24,6,pos
File,"DigestAuthenticator.java",186,1,9,80,25,44,7,19,2,pos
File,"DigestAuthenticator.java",390,4,28,132,60,93,23,42,3,pos
File,"DigestAuthenticator.java",192,1,10,84,26,45,7,19,2,pos
File,"Digester.java",845,2,86,237,103,198,4,19,5,pos
File,"DigesterFactory.java",69,1,3,18,3,4,1,2,1,pos
File,"DirectoryBrowserSupport.java",376,4,28,131,47,89,14,32,5,pos
File,"DisableUseExpressionsConfig.java",14,1,1,7,1,1,1,1,0,pos
File,"DisableUserManagementSecurityFilterMockMvcTest.java",451,1,31,142,31,31,1,1,0,pos
File,"DiscardTest.java",113,2,9,47,9,18,1,5,2,pos
File,"DiskBenchmark.java",247,2,31,68,43,49,13,14,4,pos
File,"DiskFileItem.java",287,1,26,97,29,61,4,9,5,pos
File,"DiskFileItem.java",291,1,26,114,29,58,4,9,5,pos
File,"DiskFileItem.java",273,1,26,97,29,58,4,9,5,pos
File,"DiskFileItem.java",264,1,26,94,31,56,4,5,3,pos
File,"DiskFileItem.java",357,2,27,93,32,57,4,7,3,pos
File,"DiskFileItemSerializeTest.java",154,1,16,70,16,22,1,3,2,pos
File,"DiskFileItemSerializeTest.java",121,1,8,50,8,14,1,3,2,pos
File,"DocLiteralInInterceptor.java",217,1,6,73,18,56,10,39,5,pos
File,"DockerLinuxContainerRuntime.java",428,1,13,193,20,56,4,16,4,pos
File,"DocumentAnalysisRequestHandler.java",201,1,8,83,19,40,6,14,4,pos
File,"Dom4JDriver.java",103,2,16,49,16,20,1,2,1,pos
File,"Dom4JReaderTest.java",40,1,3,18,3,5,1,3,2,pos
File,"DomDriver.java",86,1,11,37,15,19,5,6,2,pos
File,"DomDriver.java",108,1,12,45,16,25,5,8,3,pos
File,"DomDriver.java",91,1,11,44,15,19,5,6,2,pos
File,"DomReaderTest.java",89,1,6,34,6,16,1,6,2,pos
File,"DomReaderTest.java",68,1,5,32,5,8,1,3,2,pos
File,"DomReaderTest.java",68,1,5,32,5,8,1,3,2,pos
File,"DomResultFactory.java",32,1,4,14,4,5,1,2,1,pos
File,"DomSourceFactory.java",65,1,7,24,7,13,1,5,1,pos
File,"DomainProcessEngineFactoryBean.java",81,1,6,43,6,12,1,5,3,pos
File,"DotCorpusSerializer.java",187,1,2,86,4,29,3,19,3,pos
File,"DownloadJarFunction.java",72,1,3,43,3,10,1,8,4,pos
File,"DownloadJarFunction.java",60,1,2,34,2,9,1,8,4,pos
File,"Driver.java",1459,4,62,361,128,341,16,45,5,pos
File,"DropFileContainer.java",67,3,8,28,7,7,1,1,0,pos
File,"DtoFactory.java",2857,10,208,799,239,514,7,20,4,pos
File,"DumpDirectoryFiles.java",70,1,4,44,4,8,1,5,1,pos
File,"DumpDirectoryFiles.java",82,1,5,52,5,9,1,5,1,pos
File,"DuplicateTest.java",228,2,25,69,30,44,6,7,3,pos
File,"DynamicDiscardTest.java",62,2,2,34,2,3,1,2,1,pos
File,"EC.java",171,2,2,17,2,3,1,2,1,pos
File,"EC2UnixLauncher.java",313,3,15,112,27,56,5,13,3,pos
File,"ECDSA5Test.java",787,12,55,251,55,106,1,9,2,pos
File,"ECIESTest.java",162,1,6,58,6,12,1,5,2,pos
File,"ECIESTest.java",186,1,6,63,6,15,1,8,2,pos
File,"ECIESVectorTest.java",182,1,6,103,6,10,1,3,1,pos
File,"ECRYPTTest.java",14,1,2,9,2,2,1,1,0,pos
File,"ENCRYPT.java",655,3,57,197,81,172,6,12,4,pos
File,"ENCRYPTAsymmetricTest.java",291,2,16,108,16,18,1,2,0,pos
File,"ENCRYPTAsymmetricTest.java",291,2,16,108,16,18,1,2,0,pos
File,"ENCRYPTKeystoreTest.java",155,2,15,82,15,16,1,2,1,pos
File,"ENCRYPTKeystoreTest.java",155,2,15,82,15,16,1,2,1,pos
File,"EdgeOperation.java",18,1,3,10,2,2,1,1,0,pos
File,"Editor.java",52,1,8,24,8,8,1,1,0,pos
File,"Editor.java",72,1,10,31,10,10,1,1,0,pos
File,"Editor.java",72,1,10,31,10,10,1,1,0,pos
File,"EjbObjectInputStream.java",97,2,10,29,22,28,10,10,3,pos
File,"ElasticsearchIntegrationTest.java",1360,14,137,434,134,302,3,22,4,pos
File,"ElasticsearchRestTests.java",205,2,17,92,17,40,1,7,4,pos
File,"ElasticsearchSingleNodeTest.java",129,2,17,65,17,22,1,3,1,pos
File,"EmailInvitationsService.java",60,2,1,45,1,4,1,4,1,pos
File,"EmailInvitationsServiceTests.java",207,2,13,120,13,13,1,1,0,pos
File,"EmailResetPasswordServiceTests.java",195,2,16,84,16,16,1,1,0,pos
File,"EmbeddedRestServer.java",30,1,6,13,6,6,1,1,0,pos
File,"EmbeddedTomEEConfiguration.java",144,1,29,60,29,38,1,5,1,pos
File,"EncryptedTokenPolicyValidator.java",82,1,2,30,8,20,7,19,4,pos
File,"Encryptor.java",24,1,15,23,0,0,0,0,0,pos
File,"EndianUtils.java",211,2,31,94,33,42,3,3,2,pos
File,"EndorsingEncryptedTokenPolicyValidator.java",87,1,2,31,8,20,7,19,4,pos
File,"EndorsingTokenPolicyValidator.java",84,1,2,31,8,20,7,19,4,pos
File,"EndpointLogger.java",106,1,35,105,0,0,0,0,0,pos
File,"EndpointSubsystemReader.java",684,1,22,145,25,137,4,16,3,pos
File,"EndpointSubsystemTestCase.java",87,1,8,59,8,8,1,1,0,pos
File,"EndpointSubsystemWriter.java",256,1,22,66,22,63,1,6,4,pos
File,"EndpointUtils.java",90,1,14,49,14,18,1,2,1,pos
File,"EntityJerseyResourceIT.java",710,7,43,358,45,58,3,3,2,pos
File,"Environment.java",130,1,13,40,20,28,8,9,2,pos
File,"Environment.java",157,1,16,48,25,35,8,10,2,pos
File,"EnvironmentTests.java",43,1,4,22,4,4,1,1,0,pos
File,"Event.java",146,1,6,70,6,63,1,57,1,pos
File,"Event.java",146,1,6,70,6,63,1,57,1,pos
File,"ExcelReader.java",206,1,31,78,31,50,1,8,4,pos
File,"ExecRemoteAgent.java",89,1,7,38,7,15,1,6,3,pos
File,"ExecutableConstraintMappingContextImpl.java",121,1,10,47,10,22,1,6,2,pos
File,"ExecutableHelper.java",81,2,6,29,15,19,6,7,2,pos
File,"ExecutionHandler.java",151,2,7,55,7,19,1,6,3,pos
File,"Executor.java",621,3,49,159,74,112,7,16,3,pos
File,"ExecutorTest.java",115,4,9,57,11,15,3,3,2,pos
File,"ExpandWar.java",181,1,5,53,11,38,5,16,4,pos
File,"ExpandWar.java",204,1,6,58,12,44,5,16,4,pos
File,"Expander.java",153,9,18,52,16,35,1,8,3,pos
File,"ExpanderTest.java",174,1,14,60,14,14,1,1,1,pos
File,"ExpiringCodeStore.java",9,1,4,8,0,0,0,0,0,pos
File,"ExpiringCodeStore.java",8,1,3,7,0,0,0,0,0,pos
File,"ExpiringCodeStoreTests.java",154,1,16,86,16,21,1,3,2,pos
File,"ExportConfigFunction.java",105,1,6,50,6,22,1,17,3,pos
File,"ExportConfigFunction.java",97,1,5,44,5,21,1,17,3,pos
File,"ExportDataFunction.java",59,1,3,34,3,7,1,5,3,pos
File,"ExportDataFunction.java",51,1,2,28,2,6,1,5,3,pos
File,"ExportDataFunction.java",51,1,2,28,2,6,1,5,3,pos
File,"ExportLogsFunction.java",164,2,12,78,17,27,4,9,4,pos
File,"ExportLogsFunction.java",171,2,13,83,18,28,4,9,4,pos
File,"ExpressionBasedFilterInvocationSecurityMetadataSource.java",83,2,6,46,6,9,1,3,2,pos
File,"ExpressionEvaluationUtils.java",118,1,8,28,15,26,6,10,6,pos
File,"ExpressionEvaluationUtils.java",118,1,8,28,15,26,6,10,6,pos
File,"ExpressionEvaluationUtils.java",133,1,9,33,19,36,6,10,6,pos
File,"ExpressionEvaluationUtilsTests.java",159,3,13,46,13,17,1,3,1,pos
File,"ExpressionEvaluationUtilsTests.java",159,3,13,46,13,17,1,3,1,pos
File,"ExpressionIterator.java",291,1,23,86,23,63,1,17,4,pos
File,"ExpressionUrlAuthorizationConfigurer.java",185,3,29,89,29,37,1,5,3,pos
File,"ExtensibleXmlParser.java",489,2,39,166,51,108,8,26,4,pos
File,"ExternalEntityUnmarshaller.java",180,1,33,75,38,38,4,4,2,pos
File,"ExtractEmbeddedFiles.java",68,2,4,41,4,8,1,5,2,pos
File,"FSPermissionChecker.java",330,1,21,105,50,91,13,15,5,pos
